"File";"Place";"Id";"Night_Date";"Date_Time";"Date";"Year";"Month";"Week";"Day";"Time";"Hour";"Minute"
"BST-Bourg_20180601_214548_081";"BST-Bourg";"Nycnoc";"2018-06-01";"2018-06-01 21:45";"2018-06-01";"2018";"06";"22";"01";"21:45";"21";"45"
"BST-Bourg_20180601_221005_110";"BST-Bourg";"PippiT";"2018-06-01";"2018-06-01 22:10";"2018-06-01";"2018";"06";"22";"01";"22:10";"22";"10"
"BST-Bourg_20180601_221007_120";"BST-Bourg";"Pipkuh/Pipnat";"2018-06-01";"2018-06-01 22:10";"2018-06-01";"2018";"06";"22";"01";"22:10";"22";"10"
"BST-Bourg_20180601_221610_109";"BST-Bourg";"Pipnat/Pippip";"2018-06-01";"2018-06-01 22:16";"2018-06-01";"2018";"06";"22";"01";"22:16";"22";"16"
"BST-Bourg_20180601_221724_124";"BST-Bourg";"Nycnoc/Nyclei";"2018-06-01";"2018-06-01 22:17";"2018-06-01";"2018";"06";"22";"01";"22:17";"22";"17"
"BST-Bourg_20180601_221804_093";"BST-Bourg";"Nycnoc/Nyclei";"2018-06-01";"2018-06-01 22:18";"2018-06-01";"2018";"06";"22";"01";"22:18";"22";"18"
"BST-Bourg_20180601_222037_094";"BST-Bourg";"PippiT";"2018-06-01";"2018-06-01 22:20";"2018-06-01";"2018";"06";"22";"01";"22:20";"22";"20"
"BST-Bourg_20180601_222323_091";"BST-Bourg";"PippiT";"2018-06-01";"2018-06-01 22:23";"2018-06-01";"2018";"06";"22";"01";"22:23";"22";"23"
"BST-Bourg_20180601_222351_102";"BST-Bourg";"Pipkuh/Pipnat";"2018-06-01";"2018-06-01 22:23";"2018-06-01";"2018";"06";"22";"01";"22:23";"22";"23"
"BST-Bourg_20180601_222536_086";"BST-Bourg";"PippiT";"2018-06-01";"2018-06-01 22:25";"2018-06-01";"2018";"06";"22";"01";"22:25";"22";"25"
"BST-Bourg_20180601_222743_113";"BST-Bourg";"PippiT";"2018-06-01";"2018-06-01 22:27";"2018-06-01";"2018";"06";"22";"01";"22:27";"22";"27"
"BST-Bourg_20180601_222815_088";"BST-Bourg";"Pipnat/Pippip";"2018-06-01";"2018-06-01 22:28";"2018-06-01";"2018";"06";"22";"01";"22:28";"22";"28"
"BST-Bourg_20180601_222841_125";"BST-Bourg";"Pipkuh/Pipnat";"2018-06-01";"2018-06-01 22:28";"2018-06-01";"2018";"06";"22";"01";"22:28";"22";"28"
"BST-Bourg_20180601_223507_095";"BST-Bourg";"Pleaus";"2018-06-01";"2018-06-01 22:35";"2018-06-01";"2018";"06";"22";"01";"22:35";"22";"35"
"BST-Bourg_20180601_224416_106";"BST-Bourg";"Pipkuh/Pipnat";"2018-06-01";"2018-06-01 22:44";"2018-06-01";"2018";"06";"22";"01";"22:44";"22";"44"
"BST-Bourg_20180601_224522_083";"BST-Bourg";"PippiT";"2018-06-01";"2018-06-01 22:45";"2018-06-01";"2018";"06";"22";"01";"22:45";"22";"45"
"BST-Bourg_20180601_225341_087";"BST-Bourg";"PippiT";"2018-06-01";"2018-06-01 22:53";"2018-06-01";"2018";"06";"22";"01";"22:53";"22";"53"
"BST-Bourg_20180601_225341_098";"BST-Bourg";"PippiT";"2018-06-01";"2018-06-01 22:53";"2018-06-01";"2018";"06";"22";"01";"22:53";"22";"53"
"BST-Bourg_20180601_225352_112";"BST-Bourg";"Pipkuh/Pipnat";"2018-06-01";"2018-06-01 22:53";"2018-06-01";"2018";"06";"22";"01";"22:53";"22";"53"
"BST-Bourg_20180601_230633_101";"BST-Bourg";"Srotules";"2018-06-01";"2018-06-01 23:06";"2018-06-01";"2018";"06";"22";"01";"23:06";"23";"06"
"BST-Bourg_20180601_231042_119";"BST-Bourg";"Nycnoc/Nyclei";"2018-06-01";"2018-06-01 23:10";"2018-06-01";"2018";"06";"22";"01";"23:10";"23";"10"
"BST-Bourg_20180601_231319_084";"BST-Bourg";"PippiT";"2018-06-01";"2018-06-01 23:13";"2018-06-01";"2018";"06";"22";"01";"23:13";"23";"13"
"BST-Bourg_20180601_231949_111";"BST-Bourg";"PippiT";"2018-06-01";"2018-06-01 23:19";"2018-06-01";"2018";"06";"22";"01";"23:19";"23";"19"
"BST-Bourg_20180601_233902_100";"BST-Bourg";"PippiT";"2018-06-01";"2018-06-01 23:39";"2018-06-01";"2018";"06";"22";"01";"23:39";"23";"39"
"BST-Bourg_20180601_234315_107";"BST-Bourg";"PippiT";"2018-06-01";"2018-06-01 23:43";"2018-06-01";"2018";"06";"22";"01";"23:43";"23";"43"
"BST-Bourg_20180601_234404_096";"BST-Bourg";"ChiroSp";"2018-06-01";"2018-06-01 23:44";"2018-06-01";"2018";"06";"22";"01";"23:44";"23";"44"
"BST-Bourg_20180601_234850_097";"BST-Bourg";"Pipkuh/Pipnat";"2018-06-01";"2018-06-01 23:48";"2018-06-01";"2018";"06";"22";"01";"23:48";"23";"48"
"BST-Bourg_20180602_003734_117";"BST-Bourg";"Pipnat";"2018-06-01";"2018-06-02 00:37";"2018-06-02";"2018";"06";"22";"02";"00:37";"00";"37"
"BST-Bourg_20180602_011054_104";"BST-Bourg";"PippiT";"2018-06-01";"2018-06-02 01:10";"2018-06-02";"2018";"06";"22";"02";"01:10";"01";"10"
"BST-Bourg_20180602_011757_121";"BST-Bourg";"Pipkuh/Pipnat";"2018-06-01";"2018-06-02 01:17";"2018-06-02";"2018";"06";"22";"02";"01:17";"01";"17"
"BST-Bourg_20180602_012024_122";"BST-Bourg";"ChiroSp";"2018-06-01";"2018-06-02 01:20";"2018-06-02";"2018";"06";"22";"02";"01:20";"01";"20"
"BST-Bourg_20180602_013319_090";"BST-Bourg";"Myomyo/Myobly";"2018-06-01";"2018-06-02 01:33";"2018-06-02";"2018";"06";"22";"02";"01:33";"01";"33"
"BST-Bourg_20180602_013943_114";"BST-Bourg";"ChiroSp";"2018-06-01";"2018-06-02 01:39";"2018-06-02";"2018";"06";"22";"02";"01:39";"01";"39"
"BST-Bourg_20180602_020300_085";"BST-Bourg";"PippiT";"2018-06-01";"2018-06-02 02:03";"2018-06-02";"2018";"06";"22";"02";"02:03";"02";"03"
"BST-Bourg_20180602_020804_092";"BST-Bourg";"Pipkuh/Pipnat";"2018-06-01";"2018-06-02 02:08";"2018-06-02";"2018";"06";"22";"02";"02:08";"02";"08"
"BST-Bourg_20180602_022552_099";"BST-Bourg";"PippiT";"2018-06-01";"2018-06-02 02:25";"2018-06-02";"2018";"06";"22";"02";"02:25";"02";"25"
"BST-Bourg_20180602_023737_105";"BST-Bourg";"PippiT";"2018-06-01";"2018-06-02 02:37";"2018-06-02";"2018";"06";"22";"02";"02:37";"02";"37"
"BST-Bourg_20180602_023756_108";"BST-Bourg";"Pipkuh/Pipnat";"2018-06-01";"2018-06-02 02:37";"2018-06-02";"2018";"06";"22";"02";"02:37";"02";"37"
"BST-Bourg_20180602_031124_115";"BST-Bourg";"PippiT";"2018-06-01";"2018-06-02 03:11";"2018-06-02";"2018";"06";"22";"02";"03:11";"03";"11"
"BST-Bourg_20180602_031623_116";"BST-Bourg";"PippiT";"2018-06-01";"2018-06-02 03:16";"2018-06-02";"2018";"06";"22";"02";"03:16";"03";"16"
"BST-Bourg_20180602_033247_103";"BST-Bourg";"PippiT";"2018-06-01";"2018-06-02 03:32";"2018-06-02";"2018";"06";"22";"02";"03:32";"03";"32"
"BST-Bourg_20180602_033812_089";"BST-Bourg";"ChiroSp";"2018-06-01";"2018-06-02 03:38";"2018-06-02";"2018";"06";"22";"02";"03:38";"03";"38"
"BST-Bourg_20180602_044536_123";"BST-Bourg";"Pipnat";"2018-06-01";"2018-06-02 04:45";"2018-06-02";"2018";"06";"22";"02";"04:45";"04";"45"
"BST-Bourg_20180602_050211_118";"BST-Bourg";"Pipkuh/Pipnat";"2018-06-01";"2018-06-02 05:02";"2018-06-02";"2018";"06";"22";"02";"05:02";"05";"02"
"BST-Bourg_20180602_054027_082";"BST-Bourg";"Hypsav";"2018-06-01";"2018-06-02 05:40";"2018-06-02";"2018";"06";"22";"02";"05:40";"05";"40"
"BST-Etang_20180601_214008_067";"BST-Etang";"Pipkuh/Pipnat";"2018-06-01";"2018-06-01 21:40";"2018-06-01";"2018";"06";"22";"01";"21:40";"21";"40"
"BST-Etang_20180601_214643_078";"BST-Etang";"Nycnoc";"2018-06-01";"2018-06-01 21:46";"2018-06-01";"2018";"06";"22";"01";"21:46";"21";"46"
"BST-Etang_20180601_220033_063";"BST-Etang";"Pipkuh/Pipnat";"2018-06-01";"2018-06-01 22:00";"2018-06-01";"2018";"06";"22";"01";"22:00";"22";"00"
"BST-Etang_20180601_221042_055";"BST-Etang";"Nyclei/Vesmur";"2018-06-01";"2018-06-01 22:10";"2018-06-01";"2018";"06";"22";"01";"22:10";"22";"10"
"BST-Etang_20180601_221834_065";"BST-Etang";"PippiT";"2018-06-01";"2018-06-01 22:18";"2018-06-01";"2018";"06";"22";"01";"22:18";"22";"18"
"BST-Etang_20180601_221915_072";"BST-Etang";"Nyclei";"2018-06-01";"2018-06-01 22:19";"2018-06-01";"2018";"06";"22";"01";"22:19";"22";"19"
"BST-Etang_20180601_222012_054";"BST-Etang";"Nycnoc/Nyclei";"2018-06-01";"2018-06-01 22:20";"2018-06-01";"2018";"06";"22";"01";"22:20";"22";"20"
"BST-Etang_20180601_222014_069";"BST-Etang";"Nycnoc/Nyclei";"2018-06-01";"2018-06-01 22:20";"2018-06-01";"2018";"06";"22";"01";"22:20";"22";"20"
"BST-Etang_20180601_222043_079";"BST-Etang";"PippiT";"2018-06-01";"2018-06-01 22:20";"2018-06-01";"2018";"06";"22";"01";"22:20";"22";"20"
"BST-Etang_20180601_223153_060";"BST-Etang";"Pipkuh/Pipnat";"2018-06-01";"2018-06-01 22:31";"2018-06-01";"2018";"06";"22";"01";"22:31";"22";"31"
"BST-Etang_20180601_223530_059";"BST-Etang";"Nyclei/Vesmur";"2018-06-01";"2018-06-01 22:35";"2018-06-01";"2018";"06";"22";"01";"22:35";"22";"35"
"BST-Etang_20180601_224207_058";"BST-Etang";"Nycnoc/Nyclei";"2018-06-01";"2018-06-01 22:42";"2018-06-01";"2018";"06";"22";"01";"22:42";"22";"42"
"BST-Etang_20180601_224723_056";"BST-Etang";"Nycnoc/Nyclei";"2018-06-01";"2018-06-01 22:47";"2018-06-01";"2018";"06";"22";"01";"22:47";"22";"47"
"BST-Etang_20180601_225206_046";"BST-Etang";"PippiT";"2018-06-01";"2018-06-01 22:52";"2018-06-01";"2018";"06";"22";"01";"22:52";"22";"52"
"BST-Etang_20180601_230354_068";"BST-Etang";"Nycnoc/Nyclei";"2018-06-01";"2018-06-01 23:03";"2018-06-01";"2018";"06";"22";"01";"23:03";"23";"03"
"BST-Etang_20180601_231356_047";"BST-Etang";"Nycnoc";"2018-06-01";"2018-06-01 23:13";"2018-06-01";"2018";"06";"22";"01";"23:13";"23";"13"
"BST-Etang_20180601_231908_049";"BST-Etang";"Nycnoc/Nyclei";"2018-06-01";"2018-06-01 23:19";"2018-06-01";"2018";"06";"22";"01";"23:19";"23";"19"
"BST-Etang_20180601_231931_066";"BST-Etang";"Pipnat/Pippip";"2018-06-01";"2018-06-01 23:19";"2018-06-01";"2018";"06";"22";"01";"23:19";"23";"19"
"BST-Etang_20180601_232602_057";"BST-Etang";"Pipnat/Pippip";"2018-06-01";"2018-06-01 23:26";"2018-06-01";"2018";"06";"22";"01";"23:26";"23";"26"
"BST-Etang_20180601_235210_043";"BST-Etang";"Pipkuh/Pipnat";"2018-06-01";"2018-06-01 23:52";"2018-06-01";"2018";"06";"22";"01";"23:52";"23";"52"
"BST-Etang_20180601_235203_075";"BST-Etang";"ChiroSp";"2018-06-01";"2018-06-01 23:52";"2018-06-01";"2018";"06";"22";"01";"23:52";"23";"52"
"BST-Etang_20180601_235325_051";"BST-Etang";"Srotules";"2018-06-01";"2018-06-01 23:53";"2018-06-01";"2018";"06";"22";"01";"23:53";"23";"53"
"BST-Etang_20180602_000948_074";"BST-Etang";"Pleaus";"2018-06-01";"2018-06-02 00:09";"2018-06-02";"2018";"06";"22";"02";"00:09";"00";"09"
"BST-Etang_20180602_001622_048";"BST-Etang";"Plesp";"2018-06-01";"2018-06-02 00:16";"2018-06-02";"2018";"06";"22";"02";"00:16";"00";"16"
"BST-Etang_20180602_004334_070";"BST-Etang";"Nycnoc/Nyclei";"2018-06-01";"2018-06-02 00:43";"2018-06-02";"2018";"06";"22";"02";"00:43";"00";"43"
"BST-Etang_20180602_010045_045";"BST-Etang";"Srotules";"2018-06-01";"2018-06-02 01:00";"2018-06-02";"2018";"06";"22";"02";"01:00";"01";"00"
"BST-Etang_20180602_010131_071";"BST-Etang";"Srotules";"2018-06-01";"2018-06-02 01:01";"2018-06-02";"2018";"06";"22";"02";"01:01";"01";"01"
"BST-Etang_20180602_011335_076";"BST-Etang";"Nycnoc/Nyclei";"2018-06-01";"2018-06-02 01:13";"2018-06-02";"2018";"06";"22";"02";"01:13";"01";"13"
"BST-Etang_20180602_013605_061";"BST-Etang";"PippiT";"2018-06-01";"2018-06-02 01:36";"2018-06-02";"2018";"06";"22";"02";"01:36";"01";"36"
"BST-Etang_20180602_015552_064";"BST-Etang";"ChiroSp";"2018-06-01";"2018-06-02 01:55";"2018-06-02";"2018";"06";"22";"02";"01:55";"01";"55"
"BST-Etang_20180602_021145_053";"BST-Etang";"ChiroSp";"2018-06-01";"2018-06-02 02:11";"2018-06-02";"2018";"06";"22";"02";"02:11";"02";"11"
"BST-Etang_20180602_025111_077";"BST-Etang";"Nycnoc/Nyclei";"2018-06-01";"2018-06-02 02:51";"2018-06-02";"2018";"06";"22";"02";"02:51";"02";"51"
"BST-Etang_20180602_033922_042";"BST-Etang";"Nyclei/Vesmur";"2018-06-01";"2018-06-02 03:39";"2018-06-02";"2018";"06";"22";"02";"03:39";"03";"39"
"BST-Etang_20180602_034729_062";"BST-Etang";"ChiroSp";"2018-06-01";"2018-06-02 03:47";"2018-06-02";"2018";"06";"22";"02";"03:47";"03";"47"
"BST-Etang_20180602_042053_052";"BST-Etang";"Pleaus";"2018-06-01";"2018-06-02 04:20";"2018-06-02";"2018";"06";"22";"02";"04:20";"04";"20"
"BST-Etang_20180602_044755_044";"BST-Etang";"ChiroSp";"2018-06-01";"2018-06-02 04:47";"2018-06-02";"2018";"06";"22";"02";"04:47";"04";"47"
"BST-Etang_20180602_044933_080";"BST-Etang";"Pipkuh/Pipnat";"2018-06-01";"2018-06-02 04:49";"2018-06-02";"2018";"06";"22";"02";"04:49";"04";"49"
"BST-Etang_20180602_045722_050";"BST-Etang";"Nycnoc";"2018-06-01";"2018-06-02 04:57";"2018-06-02";"2018";"06";"22";"02";"04:57";"04";"57"
"BST-Etang_20180602_053653_073";"BST-Etang";"PippiT";"2018-06-01";"2018-06-02 05:36";"2018-06-02";"2018";"06";"22";"02";"05:36";"05";"36"
"BST-Foret_20180601_215332_039";"BST-Foret";"Pipkuh/Pipnat";"2018-06-01";"2018-06-01 21:53";"2018-06-01";"2018";"06";"22";"01";"21:53";"21";"53"
"BST-Foret_20180601_220734_002";"BST-Foret";"Myomyo";"2018-06-01";"2018-06-01 22:07";"2018-06-01";"2018";"06";"22";"01";"22:07";"22";"07"
"BST-Foret_20180601_221950_019";"BST-Foret";"ChiroSp";"2018-06-01";"2018-06-01 22:19";"2018-06-01";"2018";"06";"22";"01";"22:19";"22";"19"
"BST-Foret_20180601_222051_004";"BST-Foret";"Nycnoc/Nyclei";"2018-06-01";"2018-06-01 22:20";"2018-06-01";"2018";"06";"22";"01";"22:20";"22";"20"
"BST-Foret_20180601_222454_020";"BST-Foret";"Hypsav";"2018-06-01";"2018-06-01 22:24";"2018-06-01";"2018";"06";"22";"01";"22:24";"22";"24"
"BST-Foret_20180601_223055_010";"BST-Foret";"PippiT";"2018-06-01";"2018-06-01 22:30";"2018-06-01";"2018";"06";"22";"01";"22:30";"22";"30"
"BST-Foret_20180601_225137_023";"BST-Foret";"PippiT";"2018-06-01";"2018-06-01 22:51";"2018-06-01";"2018";"06";"22";"01";"22:51";"22";"51"
"BST-Foret_20180601_225703_018";"BST-Foret";"ChiroSp";"2018-06-01";"2018-06-01 22:57";"2018-06-01";"2018";"06";"22";"01";"22:57";"22";"57"
"BST-Foret_20180601_230042_026";"BST-Foret";"Pipkuh/Pipnat";"2018-06-01";"2018-06-01 23:00";"2018-06-01";"2018";"06";"22";"01";"23:00";"23";"00"
"BST-Foret_20180601_230137_014";"BST-Foret";"PippiT";"2018-06-01";"2018-06-01 23:01";"2018-06-01";"2018";"06";"22";"01";"23:01";"23";"01"
"BST-Foret_20180601_231211_008";"BST-Foret";"Myomyo/Myobly";"2018-06-01";"2018-06-01 23:12";"2018-06-01";"2018";"06";"22";"01";"23:12";"23";"12"
"BST-Foret_20180601_231720_041";"BST-Foret";"Hypsav";"2018-06-01";"2018-06-01 23:17";"2018-06-01";"2018";"06";"22";"01";"23:17";"23";"17"
"BST-Foret_20180601_231810_013";"BST-Foret";"Nycnoc/Nyclei";"2018-06-01";"2018-06-01 23:18";"2018-06-01";"2018";"06";"22";"01";"23:18";"23";"18"
"BST-Foret_20180601_232844_034";"BST-Foret";"Pipkuh/Pipnat";"2018-06-01";"2018-06-01 23:28";"2018-06-01";"2018";"06";"22";"01";"23:28";"23";"28"
"BST-Foret_20180601_233320_024";"BST-Foret";"Pipkuh/Pipnat";"2018-06-01";"2018-06-01 23:33";"2018-06-01";"2018";"06";"22";"01";"23:33";"23";"33"
"BST-Foret_20180602_000113_031";"BST-Foret";"ChiroSp";"2018-06-01";"2018-06-02 00:01";"2018-06-02";"2018";"06";"22";"02";"00:01";"00";"01"
"BST-Foret_20180602_000422_012";"BST-Foret";"Myomyo";"2018-06-01";"2018-06-02 00:04";"2018-06-02";"2018";"06";"22";"02";"00:04";"00";"04"
"BST-Foret_20180602_001658_036";"BST-Foret";"Myomyo/Myobly";"2018-06-01";"2018-06-02 00:16";"2018-06-02";"2018";"06";"22";"02";"00:16";"00";"16"
"BST-Foret_20180602_001844_035";"BST-Foret";"Nycnoc/Nyclei";"2018-06-01";"2018-06-02 00:18";"2018-06-02";"2018";"06";"22";"02";"00:18";"00";"18"
"BST-Foret_20180602_003338_003";"BST-Foret";"Myomyo/Myobly";"2018-06-01";"2018-06-02 00:33";"2018-06-02";"2018";"06";"22";"02";"00:33";"00";"33"
"BST-Foret_20180602_004047_027";"BST-Foret";"Plesp";"2018-06-01";"2018-06-02 00:40";"2018-06-02";"2018";"06";"22";"02";"00:40";"00";"40"
"BST-Foret_20180602_004224_030";"BST-Foret";"Srotules";"2018-06-01";"2018-06-02 00:42";"2018-06-02";"2018";"06";"22";"02";"00:42";"00";"42"
"BST-Foret_20180602_005133_038";"BST-Foret";"Plesp";"2018-06-01";"2018-06-02 00:51";"2018-06-02";"2018";"06";"22";"02";"00:51";"00";"51"
"BST-Foret_20180602_005547_007";"BST-Foret";"Pipnat/Pippip";"2018-06-01";"2018-06-02 00:55";"2018-06-02";"2018";"06";"22";"02";"00:55";"00";"55"
"BST-Foret_20180602_010522_028";"BST-Foret";"Pleaus";"2018-06-01";"2018-06-02 01:05";"2018-06-02";"2018";"06";"22";"02";"01:05";"01";"05"
"BST-Foret_20180602_011025_015";"BST-Foret";"PippiT";"2018-06-01";"2018-06-02 01:10";"2018-06-02";"2018";"06";"22";"02";"01:10";"01";"10"
"BST-Foret_20180602_011129_033";"BST-Foret";"Nycnoc/Nyclei";"2018-06-01";"2018-06-02 01:11";"2018-06-02";"2018";"06";"22";"02";"01:11";"01";"11"
"BST-Foret_20180602_013443_016";"BST-Foret";"Myomyo/Myobly";"2018-06-01";"2018-06-02 01:34";"2018-06-02";"2018";"06";"22";"02";"01:34";"01";"34"
"BST-Foret_20180602_013443_029";"BST-Foret";"Myomyo/Myobly";"2018-06-01";"2018-06-02 01:34";"2018-06-02";"2018";"06";"22";"02";"01:34";"01";"34"
"BST-Foret_20180602_014302_011";"BST-Foret";"Myomyo";"2018-06-01";"2018-06-02 01:43";"2018-06-02";"2018";"06";"22";"02";"01:43";"01";"43"
"BST-Foret_20180602_014635_037";"BST-Foret";"PippiT";"2018-06-01";"2018-06-02 01:46";"2018-06-02";"2018";"06";"22";"02";"01:46";"01";"46"
"BST-Foret_20180602_020055_006";"BST-Foret";"Myomyo/Myobly";"2018-06-01";"2018-06-02 02:00";"2018-06-02";"2018";"06";"22";"02";"02:00";"02";"00"
"BST-Foret_20180602_022915_032";"BST-Foret";"Myomyo";"2018-06-01";"2018-06-02 02:29";"2018-06-02";"2018";"06";"22";"02";"02:29";"02";"29"
"BST-Foret_20180602_024325_025";"BST-Foret";"Srotules";"2018-06-01";"2018-06-02 02:43";"2018-06-02";"2018";"06";"22";"02";"02:43";"02";"43"
"BST-Foret_20180602_025740_040";"BST-Foret";"Myomyo/Myobly";"2018-06-01";"2018-06-02 02:57";"2018-06-02";"2018";"06";"22";"02";"02:57";"02";"57"
"BST-Foret_20180602_033952_017";"BST-Foret";"Pipkuh/Pipnat";"2018-06-01";"2018-06-02 03:39";"2018-06-02";"2018";"06";"22";"02";"03:39";"03";"39"
"BST-Foret_20180602_034013_001";"BST-Foret";"ChiroSp";"2018-06-01";"2018-06-02 03:40";"2018-06-02";"2018";"06";"22";"02";"03:40";"03";"40"
"BST-Foret_20180602_034819_021";"BST-Foret";"Pleaus";"2018-06-01";"2018-06-02 03:48";"2018-06-02";"2018";"06";"22";"02";"03:48";"03";"48"
"BST-Foret_20180602_044251_009";"BST-Foret";"Pipkuh/Pipnat";"2018-06-01";"2018-06-02 04:42";"2018-06-02";"2018";"06";"22";"02";"04:42";"04";"42"
"BST-Foret_20180602_051812_005";"BST-Foret";"PippiT";"2018-06-01";"2018-06-02 05:18";"2018-06-02";"2018";"06";"22";"02";"05:18";"05";"18"
"BST-Foret_20180602_051925_022";"BST-Foret";"PippiT";"2018-06-01";"2018-06-02 05:19";"2018-06-02";"2018";"06";"22";"02";"05:19";"05";"19"
"BST-Lisiere_20180601_222645_189";"BST-Lisiere";"Nycnoc/Nyclei";"2018-06-01";"2018-06-01 22:26";"2018-06-01";"2018";"06";"22";"01";"22:26";"22";"26"
"BST-Lisiere_20180601_223423_185";"BST-Lisiere";"Nycnoc/Nyclei";"2018-06-01";"2018-06-01 22:34";"2018-06-01";"2018";"06";"22";"01";"22:34";"22";"34"
"BST-Lisiere_20180601_223742_191";"BST-Lisiere";"PippiT";"2018-06-01";"2018-06-01 22:37";"2018-06-01";"2018";"06";"22";"01";"22:37";"22";"37"
"BST-Lisiere_20180601_224254_170";"BST-Lisiere";"PippiT";"2018-06-01";"2018-06-01 22:42";"2018-06-01";"2018";"06";"22";"01";"22:42";"22";"42"
"BST-Lisiere_20180601_224726_194";"BST-Lisiere";"PippiT";"2018-06-01";"2018-06-01 22:47";"2018-06-01";"2018";"06";"22";"01";"22:47";"22";"47"
"BST-Lisiere_20180601_225442_176";"BST-Lisiere";"Pipnat/Pippip";"2018-06-01";"2018-06-01 22:54";"2018-06-01";"2018";"06";"22";"01";"22:54";"22";"54"
"BST-Lisiere_20180601_230528_180";"BST-Lisiere";"Pipnat";"2018-06-01";"2018-06-01 23:05";"2018-06-01";"2018";"06";"22";"01";"23:05";"23";"05"
"BST-Lisiere_20180601_230759_182";"BST-Lisiere";"PippiT";"2018-06-01";"2018-06-01 23:07";"2018-06-01";"2018";"06";"22";"01";"23:07";"23";"07"
"BST-Lisiere_20180601_232205_171";"BST-Lisiere";"PippiT";"2018-06-01";"2018-06-01 23:22";"2018-06-01";"2018";"06";"22";"01";"23:22";"23";"22"
"BST-Lisiere_20180601_233050_178";"BST-Lisiere";"PippiT";"2018-06-01";"2018-06-01 23:30";"2018-06-01";"2018";"06";"22";"01";"23:30";"23";"30"
"BST-Lisiere_20180601_234129_174";"BST-Lisiere";"PippiT";"2018-06-01";"2018-06-01 23:41";"2018-06-01";"2018";"06";"22";"01";"23:41";"23";"41"
"BST-Lisiere_20180601_234246_187";"BST-Lisiere";"Srotules";"2018-06-01";"2018-06-01 23:42";"2018-06-01";"2018";"06";"22";"01";"23:42";"23";"42"
"BST-Lisiere_20180602_001234_186";"BST-Lisiere";"Pipkuh/Pipnat";"2018-06-01";"2018-06-02 00:12";"2018-06-02";"2018";"06";"22";"02";"00:12";"00";"12"
"BST-Lisiere_20180602_002035_183";"BST-Lisiere";"ChiroSp";"2018-06-01";"2018-06-02 00:20";"2018-06-02";"2018";"06";"22";"02";"00:20";"00";"20"
"BST-Lisiere_20180602_003205_198";"BST-Lisiere";"Plesp";"2018-06-01";"2018-06-02 00:32";"2018-06-02";"2018";"06";"22";"02";"00:32";"00";"32"
"BST-Lisiere_20180602_003440_196";"BST-Lisiere";"Pipkuh/Pipnat";"2018-06-01";"2018-06-02 00:34";"2018-06-02";"2018";"06";"22";"02";"00:34";"00";"34"
"BST-Lisiere_20180602_011305_181";"BST-Lisiere";"PippiT";"2018-06-01";"2018-06-02 01:13";"2018-06-02";"2018";"06";"22";"02";"01:13";"01";"13"
"BST-Lisiere_20180602_011904_200";"BST-Lisiere";"Pipkuh/Pipnat";"2018-06-01";"2018-06-02 01:19";"2018-06-02";"2018";"06";"22";"02";"01:19";"01";"19"
"BST-Lisiere_20180602_012146_192";"BST-Lisiere";"PippiT";"2018-06-01";"2018-06-02 01:21";"2018-06-02";"2018";"06";"22";"02";"01:21";"01";"21"
"BST-Lisiere_20180602_012802_193";"BST-Lisiere";"ChiroSp";"2018-06-01";"2018-06-02 01:28";"2018-06-02";"2018";"06";"22";"02";"01:28";"01";"28"
"BST-Lisiere_20180602_021005_177";"BST-Lisiere";"Plesp";"2018-06-01";"2018-06-02 02:10";"2018-06-02";"2018";"06";"22";"02";"02:10";"02";"10"
"BST-Lisiere_20180602_022056_188";"BST-Lisiere";"Pipnat/Pippip";"2018-06-01";"2018-06-02 02:20";"2018-06-02";"2018";"06";"22";"02";"02:20";"02";"20"
"BST-Lisiere_20180602_024918_197";"BST-Lisiere";"ChiroSp";"2018-06-01";"2018-06-02 02:49";"2018-06-02";"2018";"06";"22";"02";"02:49";"02";"49"
"BST-Lisiere_20180602_025945_190";"BST-Lisiere";"ChiroSp";"2018-06-01";"2018-06-02 02:59";"2018-06-02";"2018";"06";"22";"02";"02:59";"02";"59"
"BST-Lisiere_20180602_030638_175";"BST-Lisiere";"Myomyo";"2018-06-01";"2018-06-02 03:06";"2018-06-02";"2018";"06";"22";"02";"03:06";"03";"06"
"BST-Lisiere_20180602_031532_172";"BST-Lisiere";"ChiroSp";"2018-06-01";"2018-06-02 03:15";"2018-06-02";"2018";"06";"22";"02";"03:15";"03";"15"
"BST-Lisiere_20180602_033707_173";"BST-Lisiere";"Pipkuh/Pipnat";"2018-06-01";"2018-06-02 03:37";"2018-06-02";"2018";"06";"22";"02";"03:37";"03";"37"
"BST-Lisiere_20180602_034235_184";"BST-Lisiere";"Srotules";"2018-06-01";"2018-06-02 03:42";"2018-06-02";"2018";"06";"22";"02";"03:42";"03";"42"
"BST-Lisiere_20180602_045619_179";"BST-Lisiere";"PippiT";"2018-06-01";"2018-06-02 04:56";"2018-06-02";"2018";"06";"22";"02";"04:56";"04";"56"
"BST-Lisiere_20180602_050437_199";"BST-Lisiere";"Pipkuh/Pipnat";"2018-06-01";"2018-06-02 05:04";"2018-06-02";"2018";"06";"22";"02";"05:04";"05";"04"
"BST-Lisiere_20180602_051257_195";"BST-Lisiere";"PippiT";"2018-06-01";"2018-06-02 05:12";"2018-06-02";"2018";"06";"22";"02";"05:12";"05";"12"
"BST-Prairie_20180601_214322_165";"BST-Prairie";"Nycnoc/Nyclei";"2018-06-01";"2018-06-01 21:43";"2018-06-01";"2018";"06";"22";"01";"21:43";"21";"43"
